year,price,assemble_place,series,km,transmission,brand,model,engine_type_Dầu,engine_type_Hybrid,engine_type_Xăng,engine_type_Điện
2017,355000000.0,0,869486499.8761456,100000,1,615941062.8019323,383071740.77113277,False,False,True,False
2013,235000000.0,0,869486499.8761456,160000,0,894757575.7575758,277994471.10682744,False,False,True,False
2022,2290000000.0,0,1311185155.3045583,3000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2019,865000000.0,1,1311185155.3045583,50000,1,746060164.083865,1063181256.9806935,True,False,False,False
2018,1230000000.0,0,1311185155.3045583,20000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2013,460000000.0,0,1311185155.3045583,100000,1,597649694.5010183,467730681.4202011,False,False,True,False
2010,95000000.0,0,365127604.1666667,150000,0,598582076.3087844,109876495.81717119,False,False,True,False
2021,460000000.0,0,869486499.8761456,60000,1,619890078.5153462,479581662.68084586,False,False,True,False
2021,530000000.0,0,585967971.5302491,54000,1,619890078.5153462,510486625.1792584,False,False,True,False
2020,810000000.0,0,1311185155.3045583,50000,1,779925386.934662,818735018.9196935,False,False,True,False
2019,750000000.0,0,1311185155.3045583,60000,1,619890078.5153462,680915663.2547765,False,False,True,False
2022,815000000.0,0,1311185155.3045583,46000,1,615941062.8019323,806326894.6341593,False,False,True,False
2021,475000000.0,1,585967971.5302491,50000,1,465474377.2197347,489470428.3217499,False,False,True,False
2019,886000000.0,0,1050158823.5294118,90000,1,598582076.3087844,905948880.3221868,True,False,False,False
2022,940000000.0,0,1311185155.3045583,20000,1,779925386.934662,933114384.4381127,False,False,True,False
2020,2639000000.0,1,1311185155.3045583,69000,1,2491556000.0,2707889437.0224853,False,False,True,False
2019,1989000000.0,1,1311185155.3045583,30000,1,1638801954.3973942,1995896953.6314313,False,False,True,False
2010,886000000.0,1,869486499.8761456,46680,1,1133343531.3888328,963577114.0299644,False,False,True,False
2023,535000000.0,1,585967971.5302491,10000,1,465474377.2197347,489470428.3217499,False,False,True,False
2023,985000000.0,0,1050158823.5294118,9000,1,619890078.5153462,982375910.8105226,False,False,True,False
2019,865000000.0,0,1050158823.5294118,70000,1,598582076.3087844,905948880.3221868,True,False,False,False
2013,325000000.0,1,670343532.6842837,140000,1,615941062.8019323,364238881.28860813,True,False,False,False
2021,1789000000.0,1,1311185155.3045583,59000,1,746060164.083865,1281846408.7028968,False,False,True,False
2014,1190000000.0,0,869486499.8761456,70000,1,1638801954.3973942,1355122864.6117113,False,False,True,False
2021,569000000.0,1,1311185155.3045583,5000,1,517867850.09861934,524681554.71759623,False,False,True,False
2020,579000000.0,0,869486499.8761456,12000,1,615941062.8019323,573440652.796361,False,False,True,False
2022,740000000.0,0,1311185155.3045583,30000,1,615941062.8019323,732258051.0209339,False,False,True,False
2021,378000000.0,1,869486499.8761456,36000,1,517867850.09861934,375908554.6036518,False,False,True,False
2016,888000000.0,1,1311185155.3045583,90000,1,746060164.083865,1281846408.7028968,False,False,True,False
2022,1335000000.0,0,1050158823.5294118,20000,1,598582076.3087844,1332707854.9632409,True,False,False,False
2022,960000000.0,0,1311185155.3045583,40000,1,779925386.934662,982171450.4103711,False,False,True,False
2023,635000000.0,0,585967971.5302491,9000,1,619890078.5153462,634430693.5845088,False,False,True,False
2022,955000000.0,0,1311185155.3045583,15000,1,597649694.5010183,868534255.2222506,False,False,True,False
2020,899000000.0,1,1311185155.3045583,80000,1,746060164.083865,1063181256.9806935,True,False,False,False
2014,2450000000.0,1,1311185155.3045583,35727,1,2738120992.5405693,2029514900.0382524,False,False,True,False
2018,745000000.0,1,1311185155.3045583,35000,1,894757575.7575758,671565584.6698112,False,False,True,False
2020,750000000.0,0,585967971.5302491,60000,1,619890078.5153462,722736669.2845519,False,False,True,False
2016,620000000.0,1,1311185155.3045583,97000,1,517867850.09861934,627983197.6202793,False,False,True,False
2019,3550000000.0,1,2114665137.9069571,40000,1,3343025086.127608,3325918171.6249814,False,False,True,False
2019,658000000.0,0,1311185155.3045583,73000,1,587584821.4285715,710425085.4804475,False,False,True,False
2022,765000000.0,0,1311185155.3045583,20000,1,598582076.3087844,758772348.7930722,True,False,False,False
2022,1320000000.0,0,1050158823.5294118,36000,1,598582076.3087844,1332707854.9632409,True,False,False,False
2020,699000000.0,1,1311185155.3045583,56000,1,894757575.7575758,771121558.4235364,False,False,True,False
2022,710000000.0,1,869486499.8761456,30000,1,894757575.7575758,724791924.5783389,False,False,True,False
2022,1199000000.0,1,1311185155.3045583,30000,1,746060164.083865,1063181256.9806935,True,False,False,False
2022,699000000.0,0,585967971.5302491,41000,1,779925386.934662,684473478.6666083,False,False,True,False
2018,1220000000.0,0,1311185155.3045583,33000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2022,830000000.0,0,1311185155.3045583,27000,1,615941062.8019323,806326894.6341593,False,False,True,False
2021,688000000.0,1,1311185155.3045583,42000,1,894757575.7575758,706950438.2638509,False,False,True,False
2011,1050000000.0,1,869486499.8761456,39000,1,2491556000.0,1147318964.8648403,False,False,True,False
2023,708000000.0,1,585967971.5302491,14000,1,619890078.5153462,677558346.8164071,False,False,True,False
2021,599000000.0,0,869486499.8761456,35000,1,587584821.4285715,585493241.2231768,False,False,True,False
2022,1320000000.0,0,1050158823.5294118,40000,1,598582076.3087844,1332707854.9632409,True,False,False,False
2022,1020000000.0,0,1311185155.3045583,59000,1,894757575.7575758,1010542687.8170526,True,False,False,False
2014,3090000000.0,1,1311185155.3045583,72000,1,2491556000.0,1781800194.1340535,False,False,True,False
2022,718000000.0,0,1311185155.3045583,37000,1,615941062.8019323,732258051.0209339,False,False,True,False
2022,918000000.0,0,585967971.5302491,36000,1,598582076.3087844,918000000.0,True,False,False,False
2022,890000000.0,0,585967971.5302491,14000,1,598582076.3087844,963577114.0299644,False,False,True,False
2023,865000000.0,0,1311185155.3045583,5600,1,615941062.8019323,806326894.6341593,False,False,True,False
2021,780000000.0,0,585967971.5302491,20000,1,619890078.5153462,783772647.5202554,False,False,True,False
2022,2390000000.0,1,869486499.8761456,17000,1,2491556000.0,1736206887.9240887,False,False,True,False
2022,1018000000.0,0,1311185155.3045583,55000,1,894757575.7575758,1010542687.8170526,True,False,False,False
2009,425000000.0,1,869486499.8761456,120000,1,894757575.7575758,348722994.65815645,False,False,True,False
2022,740000000.0,0,1311185155.3045583,48000,1,615941062.8019323,778651220.2648536,False,False,True,False
2021,380000000.0,1,365127604.1666667,37000,1,597649694.5010183,375540478.03438365,False,False,True,False
2018,2280000000.0,0,869486499.8761456,30000,1,1638801954.3973942,2276775286.8758144,False,False,True,False
2013,1799000000.0,1,1311185155.3045583,200000,1,894757575.7575758,2000787544.194665,False,False,True,False
2018,845000000.0,0,869486499.8761456,46000,1,1638801954.3973942,779097590.4912952,False,False,True,False
2022,489000000.0,1,1050158823.5294118,49000,1,619890078.5153462,489000000.0,False,False,True,False
2022,650000000.0,0,585967971.5302491,19000,1,598582076.3087844,651318542.35386,False,False,True,False
2017,645000000.0,0,1311185155.3045583,86000,1,598582076.3087844,628094954.4395328,True,False,False,False
2019,460000000.0,0,1311185155.3045583,74000,1,746060164.083865,406012078.4875256,False,False,True,False
2023,2230000000.0,0,1311185155.3045583,4000,1,1638801954.3973942,1685044019.7860174,False,False,True,False
2022,550000000.0,0,869486499.8761456,34000,1,615941062.8019323,551323304.9033501,False,False,True,False
2021,2990000000.0,1,1311185155.3045583,14481,1,3343025086.127608,1931993153.9578838,False,False,True,False
2022,720000000.0,1,869486499.8761456,13000,1,894757575.7575758,724791924.5783389,False,False,True,False
2023,1460000000.0,1,1311185155.3045583,20000,1,746060164.083865,1465320504.4870987,True,False,False,False
2021,969000000.0,1,1311185155.3045583,46000,1,746060164.083865,1063181256.9806935,True,False,False,False
2023,2560000000.0,0,1311185155.3045583,12000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2022,595000000.0,0,869486499.8761456,39000,1,615941062.8019323,573440652.796361,False,False,True,False
2019,599000000.0,0,1311185155.3045583,60000,1,598582076.3087844,596606307.5164098,False,False,True,False
2018,750000000.0,0,1311185155.3045583,70000,1,619890078.5153462,698336019.3764288,False,False,True,False
2020,740000000.0,0,1311185155.3045583,58000,1,615941062.8019323,743915122.0266666,False,False,True,False
2021,760000000.0,0,1311185155.3045583,39000,1,615941062.8019323,778651220.2648536,False,False,True,False
2021,1048000000.0,0,1311185155.3045583,36000,1,894757575.7575758,1031625107.9593239,True,False,False,False
2017,645000000.0,0,585967971.5302491,79000,1,619890078.5153462,722736669.2845519,False,False,True,False
2021,555000000.0,0,869486499.8761456,39000,1,598582076.3087844,534751271.4860273,False,False,True,False
2019,739000000.0,1,1311185155.3045583,60000,1,320756919.09090835,681938282.9580767,True,False,False,False
2019,390000000.0,0,869486499.8761456,106884,0,894757575.7575758,357017798.37443525,False,False,True,False
2019,625000000.0,0,585967971.5302491,81000,1,894757575.7575758,613545872.0725994,False,False,True,False
2023,890000000.0,0,1311185155.3045583,19000,1,746060164.083865,881000104.9606903,False,False,True,False
2022,765000000.0,0,1311185155.3045583,27000,1,615941062.8019323,778651220.2648536,False,False,True,False
2023,839000000.0,1,1311185155.3045583,16000,1,894757575.7575758,771121558.4235364,False,False,True,False
2004,115000000.0,0,869486499.8761456,200000,1,517867850.09861934,963577114.0299644,False,False,True,False
2022,630000000.0,0,869486499.8761456,5000,1,598582076.3087844,623096860.9578325,False,False,True,False
2015,528000000.0,1,670343532.6842837,90000,1,746060164.083865,560329434.904055,True,False,False,False
2020,1699000000.0,1,1311185155.3045583,50000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2022,1168000000.0,0,1311185155.3045583,34000,1,619890078.5153462,1107878838.2689896,True,False,False,False
2014,2520000000.0,1,1311185155.3045583,63000,1,2738120992.5405693,2029514900.0382524,False,False,True,False
2024,655000000.0,0,869486499.8761456,22000,1,615941062.8019323,573440652.796361,False,False,True,False
2022,409000000.0,1,869486499.8761456,26000,1,465474377.2197347,444997415.55954623,False,False,True,False
2024,918000000.0,0,1311185155.3045583,6500,1,746060164.083865,881000104.9606903,False,False,True,False
2021,1789000000.0,1,1311185155.3045583,59000,1,746060164.083865,1281846408.7028968,False,False,True,False
2018,570000000.0,0,1311185155.3045583,79000,1,517867850.09861934,645184101.6394209,False,False,True,False
2022,1379000000.0,1,1311185155.3045583,37000,1,746060164.083865,1397908141.852639,True,False,False,False
2018,630000000.0,0,1311185155.3045583,79000,1,615941062.8019323,601419693.7968066,False,False,True,False
2022,459000000.0,1,1311185155.3045583,19000,0,388085643.9861512,963577114.0299644,False,True,False,False
2018,575000000.0,0,1311185155.3045583,89000,1,517867850.09861934,645184101.6394209,False,False,True,False
2019,570000000.0,1,869486499.8761456,70000,1,597649694.5010183,590413216.0681971,False,False,True,False
2023,1260000000.0,1,670343532.6842837,9000,1,746060164.083865,985414807.9709796,True,False,False,False
2022,1045000000.0,1,1311185155.3045583,32000,1,746060164.083865,1063181256.9806935,True,False,False,False
2015,550000000.0,0,869486499.8761456,60000,1,894757575.7575758,594353166.0343503,False,False,True,False
2019,798000000.0,1,1311185155.3045583,67000,1,894757575.7575758,671565584.6698112,False,False,True,False
2019,430000000.0,0,869486499.8761456,50000,1,894757575.7575758,409803820.3442617,False,False,True,False
2020,895000000.0,0,1311185155.3045583,38000,0,894757575.7575758,764636120.2461641,True,False,False,False
2019,445000000.0,0,869486499.8761456,73000,1,619890078.5153462,523563725.3636746,False,False,True,False
2021,645000000.0,0,869486499.8761456,47000,1,894757575.7575758,502335162.32890004,False,False,True,False
2022,1110000000.0,0,1311185155.3045583,19000,1,619890078.5153462,1085598240.559433,False,False,True,False
2020,345000000.0,1,365127604.1666667,10000,1,894757575.7575758,354334860.9919033,False,False,True,False
2020,3790000000.0,1,1050158823.5294118,30000,1,894757575.7575758,3288430138.185851,False,True,False,False
2022,960000000.0,0,1311185155.3045583,29000,1,619890078.5153462,954384873.0412625,False,False,True,False
2014,1120000000.0,1,1311185155.3045583,82000,1,2491556000.0,1168513710.2713249,False,False,True,False
2021,570000000.0,0,585967971.5302491,39000,1,619890078.5153462,528324582.787732,False,False,True,False
2021,940000000.0,0,1311185155.3045583,49000,1,598582076.3087844,932966517.7454941,False,False,True,False
2021,2250000000.0,1,869486499.8761456,28000,1,2491556000.0,1736206887.9240887,False,False,True,False
2023,485000000.0,0,869486499.8761456,10000,1,619890078.5153462,432717557.02599126,False,False,True,False
2010,336000000.0,1,869486499.8761456,100000,1,1133343531.3888328,963577114.0299644,False,False,True,False
2021,780000000.0,0,585967971.5302491,18000,1,619890078.5153462,783772647.5202554,False,False,True,False
2017,505000000.0,0,869486499.8761456,90000,1,615941062.8019323,497446376.7125695,False,False,True,False
2018,645000000.0,0,1311185155.3045583,90000,1,615941062.8019323,640044855.260039,False,False,True,False
2022,793000000.0,1,1311185155.3045583,56000,1,894757575.7575758,771121558.4235364,False,False,True,False
2014,1950000000.0,1,1311185155.3045583,130000,1,894757575.7575758,2000787544.194665,False,False,True,False
2018,1260000000.0,0,1311185155.3045583,96000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2016,530000000.0,0,585967971.5302491,82500,1,894757575.7575758,551641157.3260329,False,False,True,False
2020,780000000.0,0,1311185155.3045583,56000,1,615941062.8019323,796299480.1314113,False,False,True,False
2022,505000000.0,0,869486499.8761456,30000,1,597649694.5010183,498870260.18426895,False,False,True,False
2011,320000000.0,1,869486499.8761456,96000,1,460170579.7411802,273975115.97497755,False,False,True,False
2022,1170000000.0,0,1311185155.3045583,40000,1,619890078.5153462,1107878838.2689896,True,False,False,False
2018,1099000000.0,0,1311185155.3045583,70000,1,1638801954.3973942,1070557349.0359056,False,False,True,False
2021,1880000000.0,0,1311185155.3045583,40000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2022,4599000000.0,1,1311185155.3045583,35686,1,1638801954.3973942,4230017700.497753,False,False,True,False
2022,2099000000.0,0,1311185155.3045583,9999,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2004,515000000.0,1,1311185155.3045583,1500000,1,894757575.7575758,542694709.5120478,False,False,True,False
2022,1395000000.0,1,1311185155.3045583,20000,1,746060164.083865,1397908141.852639,True,False,False,False
2023,799000000.0,0,1311185155.3045583,7000,1,615941062.8019323,778651220.2648536,False,False,True,False
2022,1230000000.0,1,1311185155.3045583,20000,1,746060164.083865,1063181256.9806935,True,False,False,False
2018,508000000.0,1,670343532.6842837,55555,1,517867850.09861934,525906522.4014464,True,False,False,False
2021,675000000.0,0,585967971.5302491,30000,1,779925386.934662,684473478.6666083,False,False,True,False
2019,1050000000.0,0,1311185155.3045583,50000,1,1638801954.3973942,1360602485.6939301,False,False,True,False
2018,655000000.0,1,1311185155.3045583,45000,1,320756919.09090835,681938282.9580767,True,False,False,False
2011,970000000.0,1,1311185155.3045583,72000,1,2491556000.0,1053523152.7724817,False,False,True,False
2019,445000000.0,1,670343532.6842837,75000,1,615941062.8019323,482140153.769405,True,False,False,False
2019,480000000.0,1,670343532.6842837,61000,1,460170579.7411802,477740930.44097275,True,False,False,False
2021,965000000.0,1,670343532.6842837,45000,1,746060164.083865,985414807.9709796,True,False,False,False
2019,545000000.0,1,670343532.6842837,80000,1,746060164.083865,512100879.4694939,True,False,False,False
2018,345000000.0,0,869486499.8761456,69563,0,619890078.5153462,364965670.74160594,False,False,True,False
2023,795000000.0,0,1311185155.3045583,7000,1,615941062.8019323,778651220.2648536,False,False,True,False
2021,1075000000.0,0,1050158823.5294118,48000,1,598582076.3087844,1111250079.7191255,True,False,False,False
2018,485000000.0,0,869486499.8761456,41000,1,615941062.8019323,439754548.10094404,False,False,True,False
2022,696000000.0,1,585967971.5302491,38888,1,615941062.8019323,702312961.3493494,False,False,True,False
2017,945000000.0,0,1311185155.3045583,80000,1,1638801954.3973942,1070557349.0359056,False,False,True,False
2018,1250000000.0,0,1311185155.3045583,70000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2017,435000000.0,0,869486499.8761456,70000,1,615941062.8019323,439754548.10094404,False,False,True,False
2017,735000000.0,1,1311185155.3045583,10000,1,894757575.7575758,570836243.7459778,False,False,True,False
2015,999000000.0,1,1311185155.3045583,60000,1,2738120992.5405693,999000000.0,False,False,True,False
2020,595000000.0,0,585967971.5302491,40000,1,598582076.3087844,651318542.35386,False,False,True,False
2021,750000000.0,0,585967971.5302491,59000,1,779925386.934662,748933914.093805,False,False,True,False
2022,635000000.0,1,1311185155.3045583,30000,1,894757575.7575758,640072536.7676854,False,False,True,False
2020,945000000.0,0,1311185155.3045583,59000,1,619890078.5153462,915480443.3113263,True,False,False,False
2014,1045000000.0,1,1311185155.3045583,90000,1,894757575.7575758,1088804902.9503026,False,False,True,False
2013,2320000000.0,1,1311185155.3045583,80000,1,2738120992.5405693,2180810163.6034737,False,False,True,False
2013,2270000000.0,1,1311185155.3045583,80000,1,2738120992.5405693,2029514900.0382524,False,False,True,False
2022,675000000.0,1,585967971.5302491,10000,1,619890078.5153462,677558346.8164071,False,False,True,False
2022,1125000000.0,1,869486499.8761456,40000,1,894757575.7575758,1102943625.3235705,False,False,True,False
2021,555000000.0,0,869486499.8761456,60000,1,598582076.3087844,534751271.4860273,False,False,True,False
2022,615000000.0,0,869486499.8761456,40000,1,598582076.3087844,623096860.9578325,False,False,True,False
2021,765000000.0,0,585967971.5302491,40000,1,619890078.5153462,783772647.5202554,False,False,True,False
2021,1075000000.0,0,1311185155.3045583,30000,1,619890078.5153462,963577114.0299644,True,False,False,False
2014,825000000.0,1,1311185155.3045583,94931,1,2738120992.5405693,770875771.1687454,False,False,True,False
2016,1540000000.0,1,1958786274.283173,70000,1,1638801954.3973942,1578945848.0394738,False,False,True,False
2021,455000000.0,1,869486499.8761456,50000,1,460170579.7411802,454334092.4174658,False,False,True,False
2022,515000000.0,0,869486499.8761456,40000,1,894757575.7575758,510354300.38601553,False,False,True,False
2019,249000000.0,1,365127604.1666667,58000,0,517867850.09861934,963577114.0299644,False,False,True,False
2019,835000000.0,1,1311185155.3045583,94500,1,894757575.7575758,890616399.3395492,True,False,False,False
2015,445000000.0,0,585967971.5302491,90000,1,894757575.7575758,506619535.2776215,False,False,True,False
2021,1290000000.0,0,869486499.8761456,50000,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2020,660000000.0,0,1311185155.3045583,49000,1,517867850.09861934,645184101.6394209,False,False,True,False
2022,1789000000.0,1,1311185155.3045583,55000,1,746060164.083865,1281846408.7028968,False,False,True,False
2022,545000000.0,1,1311185155.3045583,29000,1,388085643.9861512,513003546.02283674,False,False,True,False
2018,1170000000.0,0,1311185155.3045583,70000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2020,735000000.0,0,1311185155.3045583,60000,1,615941062.8019323,743915122.0266666,False,False,True,False
2018,650000000.0,0,1311185155.3045583,70000,1,615941062.8019323,640044855.260039,False,False,True,False
2022,540000000.0,0,869486499.8761456,30000,1,597649694.5010183,519072971.7468746,False,False,True,False
2022,1686000000.0,0,1311185155.3045583,40000,1,1638801954.3973942,1685044019.7860174,False,False,True,False
2015,2160000000.0,1,1311185155.3045583,150000,1,894757575.7575758,2000787544.194665,False,False,True,False
2022,1420000000.0,0,1050158823.5294118,26000,1,598582076.3087844,1424573144.1791785,False,False,True,False
2022,1120000000.0,0,1311185155.3045583,37000,1,619890078.5153462,1085598240.559433,False,False,True,False
2010,920000000.0,1,2114665137.9069571,70000,1,2491556000.0,920000000.0,False,False,True,False
2021,548000000.0,1,670343532.6842837,5000,1,517867850.09861934,521400522.01924723,True,False,False,False
2019,699000000.0,0,1311185155.3045583,80000,1,598582076.3087844,711251640.5054047,True,False,False,False
2021,3750000000.0,1,1958786274.283173,10000,1,3343025086.127608,3355072302.2073145,False,False,True,False
2024,1315000000.0,1,1311185155.3045583,3900,1,746060164.083865,1063181256.9806935,True,False,False,False
2022,2039000000.0,0,869486499.8761456,1500,1,1638801954.3973942,1564757529.7909257,False,False,True,False
2014,340000000.0,1,365127604.1666667,95000,1,894757575.7575758,342508584.9404831,False,False,True,False
2020,469000000.0,1,365127604.1666667,52000,1,849353523.9506612,466846380.4287091,False,False,True,False
2021,445000000.0,0,869486499.8761456,48000,1,894757575.7575758,467898542.71650296,False,False,True,False
2022,925000000.0,0,585967971.5302491,37000,1,779925386.934662,925243953.3364578,False,False,True,False
2019,780000000.0,0,1311185155.3045583,80000,1,619890078.5153462,793331458.6843483,False,False,True,False
2021,545000000.0,0,869486499.8761456,28000,1,619890078.5153462,523563725.3636746,False,False,True,False
2017,595000000.0,1,670343532.6842837,70000,1,746060164.083865,560329434.904055,True,False,False,False
2014,1560000000.0,1,1311185155.3045583,127111,1,2738120992.5405693,1598936247.8738637,False,False,True,False
2021,1600000000.0,1,365127604.1666667,10000,1,1392944691.7461114,1600000000.0,False,False,True,False
2016,505000000.0,0,585967971.5302491,80000,1,894757575.7575758,506619535.2776215,False,False,True,False
2022,1099000000.0,0,1311185155.3045583,25000,1,619890078.5153462,1085598240.559433,False,False,True,False
2022,475000000.0,0,1311185155.3045583,50000,0,517867850.09861934,468456216.95980304,False,False,True,False
2014,325000000.0,1,670343532.6842837,160000,1,615941062.8019323,364238881.28860813,True,False,False,False
2021,755000000.0,0,1311185155.3045583,20000,1,587584821.4285715,756489196.0481178,False,False,True,False
2019,495000000.0,0,365127604.1666667,66000,1,615941062.8019323,523338648.8997659,False,False,True,False
2022,529000000.0,1,1050158823.5294118,35000,1,619890078.5153462,521912614.2715903,False,False,True,False
2018,450000000.0,0,869486499.8761456,79000,1,619890078.5153462,508073021.3373592,False,False,True,False
2021,1389000000.0,0,1311185155.3045583,48270,1,1638801954.3973942,1360602485.6939301,False,False,True,False
2016,355000000.0,0,869486499.8761456,70000,1,597649694.5010183,347152465.07648355,False,False,True,False
2020,559000000.0,0,869486499.8761456,30000,1,587584821.4285715,585493241.2231768,False,False,True,False
2022,895000000.0,0,585967971.5302491,30000,1,779925386.934662,925243953.3364578,False,False,True,False
2014,1899000000.0,1,1311185155.3045583,179000,1,894757575.7575758,2000787544.194665,False,False,True,False
2016,488000000.0,0,1311185155.3045583,82233,1,894757575.7575758,538686137.9038055,False,False,True,False
2017,1980000000.0,1,1311185155.3045583,80000,1,2491556000.0,1965664258.5736563,False,False,True,False
2021,780000000.0,0,1311185155.3045583,50000,1,587584821.4285715,756489196.0481178,False,False,True,False
2017,1239000000.0,1,869486499.8761456,96540,1,1133343531.3888328,771083892.0345744,False,False,True,False
2015,2390000000.0,1,1311185155.3045583,96000,1,2491556000.0,1799511895.1720715,False,False,True,False
2022,2089000000.0,0,1311185155.3045583,39000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2020,5450000000.0,1,869486499.8761456,25600,1,3343025086.127608,3326306032.3465877,False,False,True,False
2020,955000000.0,1,869486499.8761456,80000,1,894757575.7575758,898592279.271724,False,False,True,False
2021,555000000.0,0,869486499.8761456,30000,1,598582076.3087844,534751271.4860273,False,False,True,False
2020,970000000.0,1,869486499.8761456,40000,1,894757575.7575758,898592279.271724,False,False,True,False
2015,3680000000.0,1,1311185155.3045583,54000,1,2738120992.5405693,3036195619.1204486,False,False,True,False
2020,885000000.0,0,1311185155.3045583,40000,1,619890078.5153462,858479609.7302407,False,False,True,False
2014,360000000.0,1,670343532.6842837,160000,1,517867850.09861934,336253929.35819423,True,False,False,False
2019,339000000.0,0,869486499.8761456,75000,0,894757575.7575758,357017798.37443525,False,False,True,False
2017,1510000000.0,1,1311185155.3045583,65000,1,894757575.7575758,1088804902.9503026,False,False,True,False
2008,1299000000.0,1,1311185155.3045583,10000,1,2491556000.0,1781800194.1340535,False,False,True,False
2020,4130000000.0,1,1311185155.3045583,100000,1,894757575.7575758,3926736650.3005915,False,False,True,False
2019,785000000.0,0,1311185155.3045583,70000,1,619890078.5153462,858479609.7302407,False,False,True,False
2016,986000000.0,0,1311185155.3045583,78000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2022,930000000.0,0,1311185155.3045583,10000,1,779925386.934662,933114384.4381127,False,False,True,False
2021,550000000.0,1,1311185155.3045583,40000,1,517867850.09861934,524681554.71759623,False,False,True,False
2021,760000000.0,1,1311185155.3045583,18000,1,894757575.7575758,771121558.4235364,False,False,True,False
2017,1060000000.0,0,1311185155.3045583,80000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2022,999000000.0,0,1311185155.3045583,2000,1,615941062.8019323,850412094.5987391,False,False,True,False
2022,1900000000.0,0,869486499.8761456,15000,1,1638801954.3973942,1786508775.0643256,False,False,True,False
2016,555000000.0,0,1311185155.3045583,60000,1,894757575.7575758,538686137.9038055,False,False,True,False
2019,1179000000.0,0,869486499.8761456,42000,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2014,298000000.0,1,1050158823.5294118,115000,0,619890078.5153462,380780809.8104834,False,False,True,False
2017,428000000.0,0,869486499.8761456,80000,1,619890078.5153462,523563725.3636746,False,False,True,False
2020,765000000.0,0,585967971.5302491,59000,1,619890078.5153462,722736669.2845519,False,False,True,False
2020,499000000.0,1,365127604.1666667,47000,1,849353523.9506612,466846380.4287091,False,False,True,False
2016,4770000000.0,1,1311185155.3045583,65000,1,2491556000.0,4477428048.779737,False,False,True,False
2017,595000000.0,1,869486499.8761456,50000,1,1638801954.3973942,569429221.2591889,False,False,True,False
2022,768000000.0,0,869486499.8761456,24000,1,598582076.3087844,769534228.2311238,False,False,True,False
2018,519000000.0,1,670343532.6842837,72000,1,517867850.09861934,521400522.01924723,True,False,False,False
2018,568000000.0,0,585967971.5302491,70000,1,894757575.7575758,506619535.2776215,False,False,True,False
2016,450000000.0,1,670343532.6842837,90000,1,746060164.083865,512100879.4694939,True,False,False,False
2023,499000000.0,0,869486499.8761456,8000,1,894757575.7575758,467898542.71650296,False,False,True,False
2011,4700000000.0,1,869486499.8761456,80000,1,1580050342.2877364,4774253322.30455,False,False,True,False
2023,1449000000.0,0,1050158823.5294118,9000,1,598582076.3087844,1332707854.9632409,True,False,False,False
2022,599000000.0,0,869486499.8761456,60000,1,615941062.8019323,573440652.796361,False,False,True,False
2023,4150000000.0,1,1050158823.5294118,32000,1,894757575.7575758,4092674029.8762946,False,False,True,False
2016,369000000.0,0,869486499.8761456,72000,1,894757575.7575758,409803820.3442617,False,False,True,False
2022,1199000000.0,1,1311185155.3045583,32400,1,746060164.083865,1063181256.9806935,True,False,False,False
2023,638000000.0,0,869486499.8761456,22000,1,619890078.5153462,603236963.0403187,False,False,True,False
2018,429000000.0,0,869486499.8761456,55000,1,598582076.3087844,421589378.98729265,False,False,True,False
2022,1060000000.0,0,1311185155.3045583,40000,1,598582076.3087844,1009013318.0338609,True,False,False,False
2021,665000000.0,1,670343532.6842837,30000,1,894757575.7575758,646698998.92708,True,False,False,False
2018,5299000000.0,1,1311185155.3045583,45000,1,2738120992.5405693,2029514900.0382524,False,False,True,False
2016,655000000.0,1,869486499.8761456,80000,1,1437003831.402568,579594511.8914381,False,False,True,False
2022,1025000000.0,0,1311185155.3045583,20000,1,615941062.8019323,951717475.71426,False,False,True,False
2014,1450000000.0,1,1311185155.3045583,70000,1,3343025086.127608,1173328632.8297005,False,False,True,False
2017,575000000.0,0,1311185155.3045583,64000,1,615941062.8019323,643225259.107932,False,False,True,False
2011,1111000000.0,1,869486499.8761456,70000,1,2491556000.0,1147318964.8648403,False,False,True,False
2022,4590000000.0,1,869486499.8761456,19000,1,1638801954.3973942,4554618706.442823,False,False,True,False
2020,960000000.0,1,869486499.8761456,40000,1,894757575.7575758,898592279.271724,False,False,True,False
2017,290000000.0,0,365127604.1666667,50000,1,598582076.3087844,279024314.19732004,False,False,True,False
2021,775000000.0,0,1311185155.3045583,54000,1,615941062.8019323,806326894.6341593,False,False,True,False
2022,545000000.0,0,869486499.8761456,40000,1,619890078.5153462,523563725.3636746,False,False,True,False
