car_name,year,price,assemble_place,series,km,engine_type,transmission,url,brand,model
Mazda CX-5 2.0 Luxury,2016,535000000.0,Lắp ráp trong nước,SUV,68000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mazda-cx-5-ha-noi/xe-dep-nguyen-zin-ho-tro-thu-tuc-tra-gop-nhanh-chong-aidxc23048330,Mazda,CX-5 2.0 Luxury
Toyota Sienna XLE,2011,950000000.0,Nhập khẩu,Van/Minivan,44000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-sienna-hcm/hang-my-nha-trum-men-khong-chay-moi-khong-doi-thu-fulloption-mam-ducsmartkeynem-dasunroofloajbldvd-aidxc23001498,Toyota,Other
Ford Ranger,2021,725000000.0,Lắp ráp trong nước,Pickup,50000,Dầu,Số tự động,https://oto.com.vn//mua-ban-xe-ford-ranger-ha-noi/may-moc-nguyen-ban-nha-san-xuat-aidxc23055357,Ford,Ranger
Hyundai Santa Fe 2.2L Dầu Cao cấp,2021,955000000.0,Lắp ráp trong nước,SUV,45000,Dầu,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-santa-fe-ha-noi/chay-45-zin-aidxc23054932,Hyundai,Santa Fe 2.2L Dầu Cao cấp
Toyota Veloz,2022,590000000.0,Nhập khẩu,MPV,40000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-veloz-ha-noi/590tr-co-thuong-luong-aidxc23042439,Toyota,Veloz
Hyundai Grand i10,2021,375000000.0,Lắp ráp trong nước,Sedan,18000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-grand-i10-ha-noi/gia-ban-380tr-aidxc23042437,Hyundai,Grand i10
Hyundai Elantra,2022,560000000.0,Lắp ráp trong nước,Sedan,32000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-elantra-ha-noi/gia-re-aidxc23042434,Hyundai,Other
Kia Carnival 2.2D Signature,2023,1450000000.0,Lắp ráp trong nước,MPV,9000,Dầu,Số tự động,https://oto.com.vn//mua-ban-xe-kia-carnival-ha-noi/ban-xe-luot-9000km-sig-aidxc23056048,Kia,Carnival 2.2D Signature
Nissan X trail 2.5 sv 4wd premium,2018,648000000.0,Lắp ráp trong nước,Crossover,44000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-nissan-x-trail-hcm/25-sv-premium-2-cau-2018-aidxc23052285,Other,Other
Toyota Corolla Altis 1.8G,2019,579000000.0,Lắp ráp trong nước,Sedan,38000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-corolla-altis-hcm/18g-2019-dep-khong-diem-tru-aidxc23052282,Toyota,Other
Toyota Vios 1.5 E CVT,2018,389000000.0,Lắp ráp trong nước,Sedan,30000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-vios-hcm/15-e-cvt-2018-form-moi-2019-sieu-cop-30000km-aidxc23055077,Toyota,Vios 1.5 E CVT
Suzuki Ertiga 1.5L Sport AT,2021,469000000.0,Nhập khẩu,MPV,39000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-suzuki-ertiga-hcm/15at-so-tu-dong-2021-aidxc23053869,Other,Other
Toyota Innova,2013,285000000.0,Lắp ráp trong nước,SUV,65000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-innova-hai-phong/gia-chi-285-trieu-aidxc23058562,Toyota,Innova
Chevrolet Aveo,2017,186000000.0,Lắp ráp trong nước,SUV,45000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-chevrolet-aveo-hai-phong/gia-chi-186-trieu-aidxc23058561,Other,Other
Toyota Vios,2009,148000000.0,Lắp ráp trong nước,SUV,100000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-vios-hai-phong/xe-ca-nhan-can-ban-gap-aidxc23058549,Toyota,Other
Mercedes-Benz GLE 450 4Matic,2020,2899000000.0,Nhập khẩu,SUV,8999,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mercedes-benz-gle-450-ha-noi/model-2021-gia-sieu-tot-aidxc23032797,Mercedes-Benz,Other
Bentley Continental,2006,850000000.0,Nhập khẩu,Sedan,56789,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-bentley-continental-ha-noi/flying-spur-w12-60l-gia-tot-aidxc22920334,Other,Other
Mercedes-Benz S450 4Matic Luxury,2019,2690000000.0,Nhập khẩu,Sedan,40000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mercedes-benz-s450-ha-noi/di-40000km-thom-mui-moi-aidxc23063391,Mercedes-Benz,Other
Mercedes-Benz S450,2022,7500000000.0,Nhập khẩu,Sedan,4000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mercedes-benz-s450-ha-noi/ho-tro-bank-80-aidxc23063389,Mercedes-Benz,S450
Hyundai Grand i10,2014,146000000.0,Nhập khẩu,Sedan,12000,Xăng,Số tay,https://oto.com.vn//mua-ban-xe-hyundai-grand-i10-ha-noi/huyndai-nhap-an-2014-cuc-chat-aidxc23055095,Hyundai,Grand i10
Toyota Innova,2015,268000000.0,Lắp ráp trong nước,SUV,12000,Xăng,Số tay,https://oto.com.vn//mua-ban-xe-toyota-innova-ha-noi/2015-phom-moi-cuc-chat-aidxc23056712,Toyota,Innova
Rolls-Royce Phantom,2013,15900000000.0,Nhập khẩu,Sedan,16000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-rolls-royce-phantom-ha-noi/2013-ewb-sieu-moi-aidxc22991967,Other,Other
Toyota Highlander,2020,3599000000.0,Nhập khẩu,SUV,33000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-highlander-ha-noi/limited-nhap-my-2020-aidxc22940458,Toyota,Other
Lexus RX 350,2014,1390000000.0,Nhập khẩu,SUV,75000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-lexus-rx-350-ha-noi/rx350-san-xuat-2014-sieu-moi-aidxc22936476,Lexus,RX 350
Toyota Sienna,2021,3999000000.0,Nhập khẩu,MPV,19900,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-sienna-ha-noi/platium-2021-ban-full-option-aidxc22848575,Toyota,Sienna
Lexus LX 600 VIP,2023,9800000000.0,Nhập khẩu,SUV,19500,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-lexus-lx-600-ha-noi/lx600-vip-xe-sieu-luot-aidxc23042064,Lexus,Other
Lexus RX 350 Luxury,2010,889000000.0,Nhập khẩu,SUV,65000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-lexus-rx-350-ha-noi/rx350-san-xuat-2010-nhap-my-aidxc23036527,Lexus,RX 350 Luxury
Mercedes-Benz V250 AMG,2020,2299000000.0,Nhập khẩu,MPV,59000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mercedes-benz-v250-ha-noi/mercedes-amg-2020-aidxc23014101,Mercedes-Benz,Other
Mitsubishi Outlander 2.0 CVT,2019,599000000.0,Lắp ráp trong nước,SUV,80000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mitsubishi-outlander-hai-duong/xe-dep-bao-check-test-aidxc23017222,Mitsubishi,Outlander 2.0 CVT
Ford Territory Titanium X,2023,858000000.0,Lắp ráp trong nước,SUV,30000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-ford-territory-hai-duong/gia-858-trieu-aidxc23049858,Ford,Territory Titanium X
Hyundai Accent 1.4 MT,2020,369000000.0,Lắp ráp trong nước,SUV,60000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-accent-hai-duong/xe-dep-chay-6-van-km-aidxc22996552,Hyundai,Accent 1.4 MT
Acura MDX,2008,337000000.0,Nhập khẩu,SUV,68000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-acura-mdx-hcm/can-ban-xe-san-xuat-2008-phien-ban-dac-biet-sh-awd-full-kich-aidxc23047619,Other,MDX
Ford Fiesta S 1.6 AT,2011,235000000.0,Lắp ráp trong nước,Hatchback,105000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-ford-fiesta-ha-noi/235-trieu-aidxc23050869,Ford,Fiesta S 1.6 AT
Hyundai Verna,2009,209000000.0,Nhập khẩu,Sedan,100000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-verna-ha-noi/gia-209-trieu-aidxc23042668,Hyundai,Other
Nissan Livina,2010,179000000.0,Nhập khẩu,SUV,100000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-nissan-livina-hai-phong/gia-chi-179-trieu-aidxc23058546,Other,Other
Kia Morning,2004,128000000.0,Lắp ráp trong nước,Hatchback,130000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-kia-morning-ha-noi/gia-chi-128-trieu-aidxc23042666,Kia,Other
Toyota Camry 2.0G,2021,885000000.0,Nhập khẩu,Sedan,28500,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-camry-ha-noi/1-chiec-chinh-chu-sieu-dep-dep-vo-doi-aidxc23046350,Toyota,Camry 2.0G
Kia Carnival 2.2D Luxury,2022,1100000000.0,Lắp ráp trong nước,MPV,28000,Dầu,Số tự động,https://oto.com.vn//mua-ban-xe-kia-carnival-ha-noi/22d-luxury-2022-sieu-hot-sieu-moi-lan-banh-hon-2-van-km-aidxc23041491,Kia,Carnival 2.2D Luxury
Ford Transit,2023,750000000.0,Lắp ráp trong nước,Van/Minivan,55000,Dầu,Số tay,https://oto.com.vn//mua-ban-xe-ford-transit-hcm/full-do-choi-hang-ban-bao-hanh-toan-quoc-aidxc23053405,Ford,Other
Ford Transit tiêu chuẩn,2023,770000000.0,Lắp ráp trong nước,Van/Minivan,23000,Dầu,Số tay,https://oto.com.vn//mua-ban-xe-ford-transit-hcm/moi-23000km-full-do-choi-chinh-hang-ban-lay-ve-la-chay-aidxc23043663,Ford,Other
Ford Fiesta,2015,320000000.0,Lắp ráp trong nước,Hatchback,40000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-ford-fiesta-hcm/1-chu-tu-dau-moi-40000-km-hang-ban-aidxc23042922,Ford,Other
Ford EcoSport Titanium 1.5L AT,2017,365000000.0,Lắp ráp trong nước,SUV,123000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-ford-ecosport-hcm/dep-keng-chinh-hang-ban-bao-hanh-1-nam-mau-trang-aidxc23052290,Ford,EcoSport Titanium 1.5L AT
Audi Q7 3.0 TFSI Quattro,2015,1299000000.0,Nhập khẩu,SUV,80000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-audi-q7-ha-noi/xe-nguyen-ban-cam-ket-chat-luong-aidxc22890960,Other,Other
Mini Countryman tiêu chuẩn,2014,620000000.0,Nhập khẩu,Hatchback,82000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mini-countryman-ha-noi/xe-nguyen-ban-cam-ket-chat-luong-aidxc22906499,Other,Other
Mercedes-Benz E300,2011,485000000.0,Lắp ráp trong nước,Sedan,120000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mercedes-benz-e300-ha-noi/xe-nguyen-ban-cam-ket-chat-luong-aidxc23009987,Mercedes-Benz,Other
Toyota Corolla Cross 1.8 V,2022,809000000.0,Lắp ráp trong nước,MPV,9000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-corolla-cross-hcm/dong-co-xang-18l-aidxc23063079,Toyota,Corolla Cross 1.8 V
Ford EcoSport Titanium 1.5L AT,2018,428000000.0,Lắp ráp trong nước,SUV,70000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-ford-ecosport-hcm/mot-chu-zin-dep-hang-ban-co-bao-hanh-1-nam-aidxc23059367,Ford,EcoSport Titanium 1.5L AT
Ford Territory Titanium X,2023,885000000.0,Lắp ráp trong nước,SUV,12000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-ford-territory-hcm/sieu-luot-12000-km-dep-nhu-moi-chinh-hang-saigon-ban-aidxc23045453,Ford,Territory Titanium X
Peugeot 2008 Active,2022,630000000.0,Lắp ráp trong nước,SUV,42000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-peugeot-2008-ha-noi/chay-4v2-630-trieu-aidxc23062968,Other,Other
Hyundai Santa Fe 2.4L Xăng Đặc biệt,2018,795000000.0,Lắp ráp trong nước,SUV,82000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-santa-fe-hai-phong/xang-dac-biet-aidxc23062897,Hyundai,Santa Fe 2.4L Xăng Đặc biệt
Toyota Innova 2.0E,2022,659000000.0,Lắp ráp trong nước,MPV,45000,Xăng,Số tay,https://oto.com.vn//mua-ban-xe-toyota-innova-hcm/a-xe-gam-cao-8-cho-noi-that-rong-rai-aidxc23062883,Toyota,Innova 2.0E
Kia K5 2.5 GT-Line,2022,839000000.0,Lắp ráp trong nước,Sedan,28000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-kia-k5-ha-noi/chay-2v8-839-trieu-aidxc23062873,Kia,Other
Ford Ranger Wildtrak 4x4 AT,2021,765000000.0,Nhập khẩu,Pickup,30000,Dầu,Số tự động,https://oto.com.vn//mua-ban-xe-ford-ranger-hcm/wildtrak-2021-ban-full-2-cauxe-luot-aidxc23043497,Ford,Ranger Wildtrak 4x4 AT
Mazda CX-5 2.5 Signature Premium AWD,2021,815000000.0,Lắp ráp trong nước,SUV,24000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mazda-cx-5-ha-noi/chay-2v4-815tr-aidxc23062866,Mazda,Other
Hyundai Tucson 1.6 Turbo HTRAC,2023,915000000.0,Lắp ráp trong nước,SUV,14000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-tucson-ha-noi/chay-1v4-915-trieu-aidxc23062856,Hyundai,Tucson 1.6 Turbo HTRAC
Ford Ranger XL 2.2 4x4 MT,2019,515000000.0,Nhập khẩu,Pickup,60000,Dầu,Số tay,https://oto.com.vn//mua-ban-xe-ford-ranger-hcm/2019-so-san-2-cau1-chu-xe-di-rat-ky-aidxc23044914,Ford,Other
Hyundai Elantra 1.6 AT Đặc biệt,2021,523000000.0,Lắp ráp trong nước,Sedan,31000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-elantra-hcm/dep-khong-loi-nho-aidxc23057407,Hyundai,Elantra 1.6 AT Đặc biệt
Mazda CX-5 2.5L Signature Premium 2WD,2020,760000000.0,Lắp ráp trong nước,Crossover,40000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mazda-cx-5-ha-noi/xe-nguyen-ban-cam-ket-chat-luong-aidxc23062736,Mazda,CX-5 2.5L Signature Premium 2WD
Ford Ranger XLS 2.2 4x2 AT,2016,460000000.0,Nhập khẩu,Pickup,70000,Dầu,Số tự động,https://oto.com.vn//mua-ban-xe-ford-ranger-hcm/2016-so-tu-dongxe-gia-dinh-1-chu-bao-test-hang-aidxc23057615,Ford,Ranger XLS 2.2 4x2 AT
Kia Carnival,2022,1298000000.0,Lắp ráp trong nước,SUV,28000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-kia-carnival-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23062669,Kia,Other
Mazda CX-5 2.0 Luxury,2023,800000000.0,Lắp ráp trong nước,SUV,5500,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mazda-cx-5-ha-noi/xe-gan-nhu-new-chat-luong-cam-ket-aidxc23055216,Mazda,CX-5 2.0 Luxury
Toyota Corolla Altis 1.8 V,2022,715000000.0,Lắp ráp trong nước,SUV,6500,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-corolla-altis-ha-noi/xe-chu-di-cuc-it-moi-lan-banh-duoc-6500kilomet-aidxc23041947,Toyota,Other
Kia Sonet 1.5 Luxury,2023,570000000.0,Lắp ráp trong nước,SUV,6000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-kia-sonet-ha-noi/dep-nhu-xe-moi-moi-lan-banh-6000km-aidxc23037669,Kia,Other
Toyota Veloz Cross 1.5 CVT TOP,2023,640000000.0,Lắp ráp trong nước,SUV,5000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-veloz-cross-ha-noi/xe-sieu-luot-chu-moi-di-6-thang-aidxc23047166,Toyota,Other
Hyundai Creta 1.5L Đặc biệt,2022,625000000.0,Lắp ráp trong nước,SUV,18000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-creta-bac-ninh/dep-khong-loi-nho-aidxc23040913,Hyundai,Other
Ford Ranger XLS 2.2 4x2 AT,2020,560000000.0,Nhập khẩu,Pickup,64000,Dầu,Số tự động,https://oto.com.vn//mua-ban-xe-ford-ranger-ha-noi/nhap-khau-so-tu-dong-model-2021-aidxc23030897,Ford,Ranger XLS 2.2 4x2 AT
Mazda CX-5 2.0L AT FWD,2020,678000000.0,Lắp ráp trong nước,SUV,68000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mazda-cx-5-ha-noi/cx5-2020-con-rat-moi-aidxc23036532,Mazda,Other
Kia Cerato SLi 2.0 GDI AT,2016,395000000.0,Lắp ráp trong nước,Sedan,86000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-kia-cerato-ha-noi/20-2016-con-rat-moi-aidxc23035364,Kia,Other
Hyundai Accent 1.4 AT,2021,425000000.0,Lắp ráp trong nước,Sedan,44000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-accent-bac-ninh/2021-so-tu-dong-aidxc23023485,Hyundai,Accent 1.4 AT
Mazda 3 Sedan 1.5L Luxury,2021,560000000.0,Lắp ráp trong nước,SUV,45000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mazda-3-ha-noi/trang-bi-full-option-hien-dai-aidxc23062247,Mazda,3 Sedan 1.5L Luxury
Toyota Veloz Cross 1.5 CVT,2023,615000000.0,Lắp ráp trong nước,MPV,27000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-veloz-cross-ha-noi/gia-615tr-co-thuong-luong-aidxc23062246,Toyota,Veloz Cross 1.5 CVT
Peugeot 2008 GT Line,2022,685000000.0,Nhập khẩu,SUV,40000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-peugeot-2008-ha-noi/685tr-co-thuong-luong-them-aidxc23062242,Other,2008 GT Line
Ford EcoSport,2017,309000000.0,Lắp ráp trong nước,SUV,50000,Xăng,Số tay,https://oto.com.vn//mua-ban-xe-ford-ecosport-binh-duong/odo-5-van-aidxc23062146,Ford,Other
Hyundai Grand i10 Sedan 1.2 MT,2017,243000000.0,Lắp ráp trong nước,Sedan,40000,Xăng,Số tay,https://oto.com.vn//mua-ban-xe-hyundai-grand-i10-binh-duong/odo-4-van-aidxc23062144,Hyundai,Grand i10 Sedan 1.2 MT
Hyundai Tucson 2.0 Đặc biệt,2020,689000000.0,Lắp ráp trong nước,SUV,66000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-tucson-hcm/a-xe-gam-cao-5-cho-noi-that-rong-rai-aidxc23062091,Hyundai,Other
Mercedes-Benz GLC 200,2021,1399000000.0,Lắp ráp trong nước,SUV,33333,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mercedes-benz-glc-200-hcm/tiet-kiem-hon-500tr-aidxc23062088,Mercedes-Benz,GLC 200
Mercedes-Benz GLC 200 4Matic,2021,1699000000.0,Lắp ráp trong nước,SUV,16999,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mercedes-benz-glc-200-hcm/lan-banh-sieu-luot-1-chu-tu-moi-full-lich-su-hang-aidxc23062083,Mercedes-Benz,GLC 200 4Matic
Mercedes-Benz GLC 200,2021,1399000000.0,Nhập khẩu,SUV,33333,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mercedes-benz-glc-200-hcm/lan-banh-33333km-dk-122021-aidxc23062077,Mercedes-Benz,GLC 200
Ford Ranger Wildtrak 3.2 4x4 AT,2017,620000000.0,Nhập khẩu,Pickup,80000,Dầu,Số tự động,https://oto.com.vn//mua-ban-xe-ford-ranger-hcm/wildtrak-32-2017-ban-fullxe-1-chu-bao-zin-aidxc23057641,Ford,Other
Porsche Panamera 3.0 V6,2019,4199000000.0,Nhập khẩu,Sedan,44000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-porsche-panamera-hcm/tiet-kiem-ngay-2ti5-aidxc23044018,Other,Panamera 3.0 V6
VinFast VF9,2023,1258000000.0,Lắp ráp trong nước,SUV,11000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-vinfast-vf9-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23048515,Other,Other
Mercedes-Benz C200 Exclusive,2019,1139000000.0,Lắp ráp trong nước,SUV,20921,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mercedes-benz-c200-hcm/xe-1-chu-tu-moi-nuoc-son-zin-nguyen-van-con-bong-loang-aidxc23061964,Mercedes-Benz,Other
Mazda 3 Sedan 1.5L Luxury,2022,615000000.0,Lắp ráp trong nước,SUV,12000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mazda-3-ha-noi/xe-luot-moi-di-1v2-aidxc23037674,Mazda,3 Sedan 1.5L Luxury
Land Rover Range Rover,2010,580000000.0,Nhập khẩu,SUV,8000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-landrover-range-rover-bac-giang/gd-ban-ranger-supercharged-xe-50-nhap-khau-anh-2010-chinh-chu-gd-dang-su-dung-aidxc23052397,Other,Rover Range Rover
Hyundai Grand i10 Sedan 1.2 MT,2020,306000000.0,Lắp ráp trong nước,Sedan,50000,Xăng,Số tay,https://oto.com.vn//mua-ban-xe-hyundai-grand-i10-hai-phong/gia-tot-nhat-thang-nay-aidxc23060035,Hyundai,Grand i10 Sedan 1.2 MT
Ford Territory Titanium X,2022,845000000.0,Lắp ráp trong nước,SUV,38000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-ford-territory-hai-phong/gia-845-trieu-aidxc23057847,Ford,Territory Titanium X
Hyundai Santa Fe 2.4L Xăng Tiêu chuẩn,2022,945000000.0,Lắp ráp trong nước,SUV,9000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-santa-fe-hai-phong/ban-945-trieu-aidxc23057844,Hyundai,Other
Hyundai Santa Fe 2.4L Xăng Cao cấp,2021,1040000000.0,Lắp ráp trong nước,SUV,19000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-santa-fe-hai-phong/santafe-full-xang-sx-2021-dk-2022-odo-19000km-son-zin-ca-xe-aidxc23054090,Hyundai,Other
Mazda CX-5,2023,825000000.0,Lắp ráp trong nước,Crossover,9000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mazda-cx-5-hai-phong/xe-dep-chay-9000-km-aidxc23044723,Mazda,Other
Mazda 3 Sedan 1.5L Luxury,2021,570000000.0,Lắp ráp trong nước,Sedan,80000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mazda-3-hai-phong/gia-570-trieu-aidxc23037393,Mazda,3 Sedan 1.5L Luxury
Ferrari 296 GTB,2022,22999000000.0,Nhập khẩu,Convertible,3000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-ferrari-296-gtb-hcm/22-ty-999-trieu-aidxc23012372,Other,296 GTB
Land Rover Range Rover,2015,3450000000.0,Nhập khẩu,SUV,81234,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-landrover-range-rover-ha-noi/xe-dep-nguyen-ban-gia-tot-aidxc22936874,Other,Rover Range Rover
Ford Everest,2023,1289000000.0,Nhập khẩu,SUV,20000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-ford-everest-ha-noi/xe-chinh-chu-chay-it-nen-con-rat-moi-aidxc23046130,Ford,Other
Toyota Veloz,2023,628000000.0,Nhập khẩu,MPV,48000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-veloz-ha-noi/ten-ca-nhan-1-chu-mua-moi-aidxc23055384,Toyota,Veloz
Mazda 3,2016,398000000.0,Lắp ráp trong nước,Sedan,60000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mazda-3-ha-noi/xe-dep-xuat-sac-khong-loi-nho-aidxc23055377,Mazda,3
Ford Everest Titanium 2.2L AT 4x2,2016,710000000.0,Nhập khẩu,SUV,90000,Dầu,Số tự động,https://oto.com.vn//mua-ban-xe-ford-everest-ha-noi/xe-chat-gia-tot-aidxc23061277,Ford,Other
VinFast Fadil Nâng Cao,2020,339000000.0,Lắp ráp trong nước,Hatchback,160000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-vinfast-fadil-ha-noi/16v-full-lich-su-hang-nhieu-do-choi-aidxc23019963,Other,Other
Kia Rondo,2020,499000000.0,Lắp ráp trong nước,SUV,50000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-kia-rondo-ha-noi/xe-dep-bien-tinh-ten-tu-nhan-aidxc23016001,Kia,Other
Toyota Innova 2.0E,2014,335000000.0,Lắp ráp trong nước,Crossover,150000,Xăng,Số tay,https://oto.com.vn//mua-ban-xe-toyota-innova-ha-noi/ko-dich-vu-hon-300tr-aidxc22991876,Toyota,Innova 2.0E
Toyota Fortuner,2016,465000000.0,Lắp ráp trong nước,SUV,11200,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-fortuner-ha-noi/xe-tu-nhan-bien-tinh-aidxc23015989,Toyota,Other
Mitsubishi Triton,2009,220000000.0,Lắp ráp trong nước,Pickup,100000,Dầu,Số tay,https://oto.com.vn//mua-ban-xe-mitsubishi-triton-ha-noi/gia-220-trieu-co-thuong-luong-aidxc23041144,Mitsubishi,Other
Toyota Innova,2016,370000000.0,Lắp ráp trong nước,SUV,130000,Xăng,Số tay,https://oto.com.vn//mua-ban-xe-toyota-innova-ha-noi/xe-tu-nhan-su-dung-aidxc23048473,Toyota,Innova
Mazda 3,2022,599000000.0,Lắp ráp trong nước,Sedan,27000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-mazda-3-hcm/giao-xe-tan-noi-aidxc23048655,Mazda,3
Chevrolet Trailblazer 2.5L 4x2 AT,2018,519000000.0,Nhập khẩu,SUV,90000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-chevrolet-trailblazer-hai-duong/odo-9-van-xe-cuc-chat-aidxc23060296,Other,Other
Ford Ranger XLS 2.2 4x2 AT,2023,665000000.0,Lắp ráp trong nước,Pickup,26000,Dầu,Số tự động,https://oto.com.vn//mua-ban-xe-ford-ranger-hcm/xe-xuat-hoa-don-gan-nhieu-phu-kien-aidxc23059935,Ford,Ranger XLS 2.2 4x2 AT
Kia Cerato 1.6 AT,2019,495000000.0,Lắp ráp trong nước,Sedan,45000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-kia-cerato-ha-noi/gia-495-trieu-aidxc23042700,Kia,Cerato 1.6 AT
Toyota Camry 2.5Q,2020,968000000.0,Lắp ráp trong nước,Sedan,34000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-toyota-camry-hcm/thiet-ke-tien-nghi-hien-dai-aidxc23059341,Toyota,Camry 2.5Q
Kia Morning Si 1.25 MT,2016,160000000.0,Lắp ráp trong nước,Hatchback,110000,Xăng,Số tay,https://oto.com.vn//mua-ban-xe-kia-morning-ha-tinh/xe-dep-san-di-aidxc23037789,Kia,Other
Hyundai Grand i10 Sedan 1.2 AT,2016,260000000.0,Nhập khẩu,Sedan,89000,Xăng,Số tự động,https://oto.com.vn//mua-ban-xe-hyundai-grand-i10-nghe-an/ban-gap-aidxc23052215,Hyundai,Other
