year,price,assemble_place,series,km,transmission,brand,model,engine_type_Dầu,engine_type_Hybrid,engine_type_Xăng,engine_type_Điện
2019.0,720000000.0,0,890267510.9847506,52108,1,926278793.0301743,594589169.3884912,False,False,True,False
2023.0,1270000000.0,1,1340081238.3129025,12000,1,763160262.4179944,1063755005.5050639,True,False,False,False
2020.0,495000000.0,0,890267510.9847506,50000,1,602770814.6821845,505914548.63207656,False,False,True,False
2022.0,1100000000.0,0,1088026584.8670757,28000,1,602770814.6821845,1111265936.5576937,True,False,False,False
2016.0,525000000.0,1,671747559.274756,78000,1,763160262.4179944,560372776.2920799,True,False,False,False
2019.0,695000000.0,0,1340081238.3129025,72222,1,617414728.6821705,640078803.532435,False,False,True,False
2022.0,536000000.0,0,890267510.9847506,35000,1,610670124.4813278,519081371.29090685,False,False,True,False
2019.0,515000000.0,1,671747559.274756,80000,1,475666903.30556136,508073470.6008931,True,False,False,False
2019.0,1999000000.0,1,1340081238.3129025,61000,1,926278793.0301743,2117861598.9021633,False,False,True,False
2015.0,325000000.0,0,890267510.9847506,78000,1,610670124.4813278,347155790.89312285,False,False,True,False
2021.0,799000000.0,0,595104831.3582498,6000,1,626013768.115942,750074310.1744068,False,False,True,False
2021.0,335000000.0,0,368454183.26693225,25000,1,589529801.3245033,320071899.4420104,False,False,True,False
2020.0,1666000000.0,0,1340081238.3129025,40000,1,1675078982.597055,1489662150.054333,False,False,True,False
2016.0,2650000000.0,1,1340081238.3129025,40000,1,2751139100.616365,2044835420.2378414,False,False,True,False
2020.0,885000000.0,0,1340081238.3129025,45000,1,626013768.115942,858503734.570766,False,False,True,False
2019.0,495000000.0,0,890267510.9847506,48000,1,617414728.6821705,573484721.2032082,False,False,True,False
2021.0,749000000.0,1,1340081238.3129025,27100,1,926278793.0301743,771146526.9877937,False,False,True,False
2020.0,389000000.0,1,368454183.26693225,30000,1,617414728.6821705,453141038.62448865,False,False,True,False
2021.0,325000000.0,0,368454183.26693225,30000,1,589529801.3245033,332107845.5876382,False,False,True,False
2013.0,1450000000.0,1,1340081238.3129025,70000,1,2751139100.616365,1727706356.5569975,False,False,True,False
2022.0,1110000000.0,0,1088026584.8670757,29000,1,602770814.6821845,1111265936.5576937,True,False,False,False
2014.0,390000000.0,1,368454183.26693225,37000,1,926278793.0301743,390093745.0509636,False,False,True,False
2021.0,1058000000.0,0,1340081238.3129025,34000,1,926278793.0301743,1031639948.0230033,True,False,False,False
2020.0,1379000000.0,1,1340081238.3129025,40000,1,1675078982.597055,1033213223.4985261,False,False,True,False
2010.0,368000000.0,0,1340081238.3129025,160000,1,1675078982.597055,389737749.91650516,False,False,True,False
2020.0,950000000.0,1,671747559.274756,50000,1,763160262.4179944,985793278.2425717,True,False,False,False
2022.0,1398000000.0,0,1340081238.3129025,9999,1,1675078982.597055,1361446070.8901935,False,False,True,False
2015.0,445000000.0,0,890267510.9847506,63000,1,617414728.6821705,445714838.7063372,False,False,True,False
2022.0,295000000.0,0,368454183.26693225,20000,0,602770814.6821845,284240549.99745727,False,False,True,False
2020.0,750000000.0,0,595104831.3582498,57000,1,626013768.115942,722779272.863048,False,False,True,False
2020.0,899000000.0,0,890267510.9847506,69000,1,1675078982.597055,995164404.4794464,False,False,True,False
2014.0,395000000.0,0,890267510.9847506,120000,1,602770814.6821845,361109209.48225325,False,False,True,False
2019.0,4580000000.0,1,1340081238.3129025,30000,1,3425014963.329059,1739909676.3048682,False,False,True,False
2022.0,589000000.0,0,890267510.9847506,47800,1,602770814.6821845,594394350.3954284,False,False,True,False
2020.0,955000000.0,1,890267510.9847506,80000,1,926278793.0301743,899489387.2816734,False,False,True,False
2022.0,635000000.0,0,890267510.9847506,8000,1,602770814.6821845,623103080.9853206,False,False,True,False
2021.0,1299000000.0,0,1340081238.3129025,20000,1,589529801.3245033,1527541456.1218686,False,False,True,False
2023.0,919000000.0,0,1340081238.3129025,5000,1,617414728.6821705,908370002.3941681,False,False,True,False
2021.0,985000000.0,1,671747559.274756,39000,1,763160262.4179944,985793278.2425717,True,False,False,False
2018.0,1888000000.0,1,2074673501.665917,45000,1,763160262.4179944,1913970595.8210795,False,False,True,False
2016.0,669000000.0,0,890267510.9847506,90000,1,1675078982.597055,751188078.0603095,False,False,True,False
2015.0,515000000.0,0,1340081238.3129025,120000,1,610670124.4813278,467844092.42034936,False,False,True,False
2018.0,670000000.0,0,1340081238.3129025,40000,1,617414728.6821705,643273137.6347902,False,False,True,False
2019.0,815000000.0,1,1340081238.3129025,66000,1,610670124.4813278,868656296.2811185,False,False,True,False
2021.0,785000000.0,0,595104831.3582498,38000,1,626013768.115942,785472299.0632929,False,False,True,False
2014.0,2650000000.0,1,1340081238.3129025,60000,1,2751139100.616365,2793994453.25584,False,False,True,False
2019.0,535000000.0,0,890267510.9847506,70000,1,589529801.3245033,585513130.7938042,False,False,True,False
2020.0,2080000000.0,1,1340081238.3129025,45000,1,926278793.0301743,2117861598.9021633,False,False,True,False
2017.0,1980000000.0,1,1340081238.3129025,80000,1,2672617582.4175825,1965725721.485296,False,False,True,False
2021.0,330000000.0,0,593554979.42162,11000,0,602770814.6821845,317727310.66439676,True,False,False,False
2022.0,1380000000.0,0,1088026584.8670757,46000,1,602770814.6821845,1424600794.996499,False,False,True,False
2020.0,590000000.0,0,595104831.3582498,113000,0,926278793.0301743,668557007.782068,False,False,True,False
2022.0,599000000.0,0,890267510.9847506,21000,1,602770814.6821845,594394350.3954284,False,False,True,False
2021.0,388000000.0,0,890267510.9847506,38066,0,926278793.0301743,357023044.05233514,False,False,True,False
2014.0,1780000000.0,0,890267510.9847506,68198,1,1675078982.597055,1236012551.575526,False,False,True,False
2022.0,1168000000.0,0,1340081238.3129025,50000,1,626013768.115942,1108082541.9967544,True,False,False,False
2023.0,660000000.0,0,1340081238.3129025,7500,1,926278793.0301743,640077171.2560807,False,False,True,False
2023.0,625000000.0,0,1340081238.3129025,40000,1,926278793.0301743,597401471.7434818,False,False,True,False
2017.0,930000000.0,1,1340081238.3129025,70000,1,763160262.4179944,1286033308.6519823,False,False,True,False
2015.0,388000000.0,0,890267510.9847506,88066,1,617414728.6821705,439769444.41744375,False,False,True,False
2011.0,299000000.0,0,890267510.9847506,99088,1,1675078982.597055,327743977.2338245,False,False,True,False
2019.0,789000000.0,1,890267510.9847506,67000,1,926278793.0301743,844948619.4932783,False,False,True,False
2019.0,488000000.0,0,890267510.9847506,68066,1,617414728.6821705,573484721.2032082,False,False,True,False
2018.0,849000000.0,1,1340081238.3129025,71000,1,763160262.4179944,1063755005.5050639,True,False,False,False
2022.0,669000000.0,0,595104831.3582498,10000,1,602770814.6821845,651340331.1196506,False,False,True,False
2022.0,745000000.0,1,1340081238.3129025,10000,1,926278793.0301743,706963506.2226453,False,False,True,False
2021.0,478000000.0,0,890267510.9847506,29000,1,926278793.0301743,510365044.06736594,False,False,True,False
2021.0,1299000000.0,0,890267510.9847506,24000,1,1675078982.597055,1245619532.805618,False,False,True,False
2018.0,412000000.0,0,1340081238.3129025,82000,1,602770814.6821845,404498255.9775622,False,False,True,False
2021.0,645000000.0,1,671747559.274756,20000,1,532458847.7366255,645000000.0,True,False,False,False
2015.0,585000000.0,0,890267510.9847506,74000,1,926278793.0301743,899489387.2816734,False,False,True,False
2021.0,345000000.0,0,368454183.26693225,26000,1,589529801.3245033,332107845.5876382,False,False,True,False
2016.0,820000000.0,0,890267510.9847506,60000,1,1675078982.597055,1245619532.805618,False,False,True,False
2018.0,768000000.0,0,890267510.9847506,59000,1,926278793.0301743,899489387.2816734,False,False,True,False
2016.0,165000000.0,0,368454183.26693225,12000,0,602770814.6821845,169252844.5685746,False,False,True,False
2019.0,790000000.0,0,1088026584.8670757,120000,1,602770814.6821845,822926785.9624549,True,False,False,False
2013.0,455000000.0,1,890267510.9847506,100000,1,1492717647.0292268,579917385.5832508,False,False,True,False
2022.0,565000000.0,1,595104831.3582498,40000,1,617414728.6821705,569457180.3331668,False,False,True,False
2022.0,1315000000.0,0,1088026584.8670757,37300,1,602770814.6821845,1332765678.9909487,True,False,False,False
2019.0,2090000000.0,1,1340081238.3129025,86000,1,926278793.0301743,2117861598.9021633,False,False,True,False
2019.0,465000000.0,1,671747559.274756,52068,1,475666903.30556136,477743148.51531714,True,False,False,False
2009.0,340000000.0,1,890267510.9847506,98600,1,1675078982.597055,1033213223.4985261,False,False,True,False
2016.0,438000000.0,1,671747559.274756,85000,1,763160262.4179944,512168759.7336381,True,False,False,False
2014.0,288000000.0,0,890267510.9847506,144906,1,777644893.7280196,330266515.99460137,False,False,True,False
2021.0,355000000.0,0,890267510.9847506,22066,1,626013768.115942,329321670.3652206,False,False,True,False
2017.0,605000000.0,0,1340081238.3129025,60606,1,602770814.6821845,628154024.4838347,True,False,False,False
2019.0,710000000.0,1,1340081238.3129025,81000,1,532458847.7366255,696711104.4617927,False,False,True,False
2009.0,376000000.0,0,890267510.9847506,141592,1,1675078982.597055,464896307.69886035,False,False,True,False
2016.0,680000000.0,0,890267510.9847506,11000,1,926278793.0301743,899489387.2816734,False,False,True,False
2019.0,530000000.0,0,368454183.26693225,42000,1,617414728.6821705,523387402.59187937,False,False,True,False
2020.0,540000000.0,0,890267510.9847506,70000,1,617414728.6821705,573484721.2032082,False,False,True,False
2018.0,440000000.0,1,671747559.274756,80000,1,532458847.7366255,491423468.8691526,True,False,False,False
2023.0,1579000000.0,0,890267510.9847506,12000,1,1492717647.0292268,1576785917.5400836,False,False,True,False
2022.0,1350000000.0,0,1088026584.8670757,31000,1,602770814.6821845,1332765678.9909487,True,False,False,False
2019.0,490000000.0,0,890267510.9847506,56000,1,602770814.6821845,505914548.63207656,False,False,True,False
2017.0,1550000000.0,1,1340081238.3129025,40000,1,1492717647.0292268,1142402688.794302,False,False,True,False
2020.0,565000000.0,0,890267510.9847506,30000,1,617414728.6821705,573484721.2032082,False,False,True,False
2022.0,595000000.0,1,1340081238.3129025,90000,1,532458847.7366255,623793944.4727734,False,False,True,False
2017.0,419000000.0,1,671747559.274756,98000,1,763160262.4179944,512168759.7336381,True,False,False,False
2019.0,560000000.0,0,595104831.3582498,65000,0,926278793.0301743,435224152.9785179,False,False,True,False
2021.0,580000000.0,0,890267510.9847506,69000,1,617414728.6821705,573484721.2032082,False,False,True,False
2020.0,565000000.0,0,890267510.9847506,30000,1,617414728.6821705,573484721.2032082,False,False,True,False
2022.0,4550000000.0,1,1340081238.3129025,26000,1,1675078982.597055,4233269375.3502436,False,False,True,False
2019.0,490000000.0,1,1340081238.3129025,70000,1,532458847.7366255,524694992.55919105,False,False,True,False
2021.0,1795000000.0,0,1340081238.3129025,40000,1,1675078982.597055,1489662150.054333,False,False,True,False
2016.0,589000000.0,1,595104831.3582498,90000,1,626013768.115942,691879522.8508528,False,False,True,False
2019.0,899000000.0,1,1340081238.3129025,60000,1,763160262.4179944,968470378.215616,True,False,False,False
2021.0,460000000.0,0,890267510.9847506,19000,1,626013768.115942,479677497.83701456,False,False,True,False
2010.0,399000000.0,1,1340081238.3129025,110000,1,2751139100.616365,1033213223.4985261,False,False,True,False
2022.0,1658000000.0,0,890267510.9847506,23000,1,1675078982.597055,1245619532.805618,False,False,True,False
2021.0,2620000000.0,1,1340081238.3129025,39000,1,926278793.0301743,2117861598.9021633,False,False,True,False
2022.0,1590000000.0,0,890267510.9847506,7000,1,1675078982.597055,1566069272.1966052,False,False,True,False
2018.0,625000000.0,0,1340081238.3129025,70000,1,617414728.6821705,601534180.3913645,False,False,True,False
2019.0,705000000.0,0,1340081238.3129025,22000,1,602770814.6821845,711259573.4853301,True,False,False,False
2022.0,1899000000.0,1,890267510.9847506,13000,1,1675078982.597055,1245619532.805618,False,False,True,False
2023.0,2235000000.0,0,1340081238.3129025,3000,1,1675078982.597055,1686690252.6032028,False,False,True,False
2015.0,375000000.0,1,595104831.3582498,70000,1,626013768.115942,374926608.1391796,False,False,True,False
2022.0,502000000.0,0,890267510.9847506,38000,1,610670124.4813278,519081371.29090685,False,False,True,False
2019.0,760000000.0,1,1340081238.3129025,70000,1,926278793.0301743,655299844.3224378,False,False,True,False
2020.0,1759000000.0,0,1340081238.3129025,31000,1,1675078982.597055,1489662150.054333,False,False,True,False
2020.0,573000000.0,0,595104831.3582498,33000,1,626013768.115942,546447040.7230734,False,False,True,False
2023.0,659000000.0,0,1340081238.3129025,23000,1,926278793.0301743,640077171.2560807,False,False,True,False
2016.0,300000000.0,0,890267510.9847506,85000,1,334036550.1607914,274489100.5129495,False,False,True,False
2022.0,1035000000.0,0,1340081238.3129025,46000,1,602770814.6821845,1009069229.1180403,True,False,False,False
2017.0,2480000000.0,1,1340081238.3129025,81666,1,2672617582.4175825,1871709378.664231,False,False,True,False
2010.0,210000000.0,0,368454183.26693225,90000,1,602770814.6821845,189933642.9087507,False,False,True,False
2012.0,155000000.0,0,890267510.9847506,150000,0,926278793.0301743,278019963.4802098,False,False,True,False
2009.0,420000000.0,1,595104831.3582498,110000,1,926278793.0301743,487916206.16101915,False,False,True,False
2019.0,1139000000.0,0,890267510.9847506,40000,1,1675078982.597055,1245619532.805618,False,False,True,False
2018.0,565000000.0,0,595104831.3582498,75000,1,926278793.0301743,506735351.33614963,False,False,True,False
2019.0,595000000.0,0,890267510.9847506,78000,1,589529801.3245033,625269694.8420731,False,False,True,False
2022.0,2039000000.0,0,890267510.9847506,1500,1,1675078982.597055,1566069272.1966052,False,False,True,False
2009.0,258000000.0,0,890267510.9847506,126852,1,763160262.4179944,263705217.6622758,False,False,True,False
2021.0,640000000.0,0,890267510.9847506,55000,1,589529801.3245033,625269694.8420731,False,False,True,False
2019.0,655000000.0,0,595104831.3582498,61000,1,626013768.115942,624300563.8825337,False,False,True,False
2020.0,2650000000.0,1,1340081238.3129025,40000,1,2672617582.4175825,2710390468.613241,False,False,True,False
2021.0,3380000000.0,1,1340081238.3129025,20000,1,1675078982.597055,2871409630.4850316,False,False,True,False
2019.0,3830000000.0,1,1340081238.3129025,130000,1,926278793.0301743,3928007735.9350433,False,False,True,False
2018.0,650000000.0,0,1340081238.3129025,91000,1,602770814.6821845,628154024.4838347,True,False,False,False
2019.0,355000000.0,0,890267510.9847506,69000,0,926278793.0301743,357023044.05233514,False,False,True,False
2021.0,719000000.0,0,595104831.3582498,55000,1,626013768.115942,750074310.1744068,False,False,True,False
2023.0,3620000000.0,1,1340081238.3129025,18000,1,2672617582.4175825,3615296946.6850758,False,False,True,False
2022.0,645000000.0,0,890267510.9847506,59000,1,617414728.6821705,625294090.8405482,False,False,True,False
2018.0,545000000.0,0,595104831.3582498,80000,1,926278793.0301743,506735351.33614963,False,False,True,False
2019.0,498000000.0,1,671747559.274756,40000,0,763160262.4179944,461276725.9504655,True,False,False,False
2020.0,705000000.0,0,595104831.3582498,50000,1,626013768.115942,691879522.8508528,False,False,True,False
2015.0,395000000.0,0,595104831.3582498,90000,1,926278793.0301743,506735351.33614963,False,False,True,False
2021.0,1145000000.0,0,1340081238.3129025,40000,1,626013768.115942,1108082541.9967544,True,False,False,False
2021.0,2099000000.0,1,1340081238.3129025,20000,1,2751139100.616365,2092214088.3933547,False,False,True,False
2009.0,225000000.0,1,595104831.3582498,100000,1,626013768.115942,624300563.8825337,False,False,True,False
2016.0,569000000.0,0,1340081238.3129025,80000,1,926278793.0301743,533988356.6489778,False,False,True,False
2021.0,1635000000.0,0,1340081238.3129025,28000,1,1675078982.597055,1686690252.6032028,False,False,True,False
2021.0,463000000.0,0,890267510.9847506,63000,1,626013768.115942,479677497.83701456,False,False,True,False
2022.0,680000000.0,1,1340081238.3129025,50000,1,926278793.0301743,706963506.2226453,False,False,True,False
2009.0,370000000.0,1,1340081238.3129025,135000,1,626013768.115942,367508445.331285,True,False,False,False
2017.0,725000000.0,1,1340081238.3129025,33000,1,926278793.0301743,655299844.3224378,False,False,True,False
2014.0,1160000000.0,1,890267510.9847506,50000,1,926278793.0301743,1174431246.217569,False,True,False,False
2016.0,585000000.0,0,890267510.9847506,120000,1,926278793.0301743,600251465.8736372,False,False,True,False
2019.0,495000000.0,0,890267510.9847506,55555,1,617414728.6821705,573484721.2032082,False,False,True,False
2020.0,2899000000.0,0,890267510.9847506,50000,1,1675078982.597055,2711682193.6336904,False,False,True,False
2014.0,790000000.0,1,1340081238.3129025,122284,1,2751139100.616365,771244420.0776876,False,False,True,False
2018.0,755000000.0,0,1340081238.3129025,73000,1,626013768.115942,755656742.1432655,True,False,False,False
2021.0,375000000.0,0,890267510.9847506,18000,1,626013768.115942,329321670.3652206,False,False,True,False
2022.0,495000000.0,0,890267510.9847506,23000,1,626013768.115942,479677497.83701456,False,False,True,False
2021.0,625000000.0,0,890267510.9847506,31000,1,589529801.3245033,613407060.1454551,False,False,True,False
2023.0,553000000.0,0,595104831.3582498,5500,1,602770814.6821845,550453545.4768288,False,False,True,False
2017.0,328000000.0,0,890267510.9847506,80000,0,926278793.0301743,278019963.4802098,False,False,True,False
2014.0,660000000.0,1,890267510.9847506,56000,1,1492717647.0292268,816838792.0479226,False,False,True,False
2021.0,453000000.0,0,890267510.9847506,51000,1,926278793.0301743,467904110.3699094,False,False,True,False
2023.0,1075000000.0,1,1340081238.3129025,28000,1,763160262.4179944,1073494907.043529,True,False,False,False
2017.0,1389000000.0,1,890267510.9847506,60000,1,1164760465.6022363,773077927.3433743,False,False,True,False
2023.0,455000000.0,1,890267510.9847506,11000,1,468838998.9181681,445000398.8244063,False,False,True,False
2019.0,258000000.0,0,368454183.26693225,55000,0,626013768.115942,286486324.13497156,False,False,True,False
2020.0,2079000000.0,1,1340081238.3129025,20000,1,2751139100.616365,2092214088.3933547,False,False,True,False
2017.0,1888000000.0,1,2074673501.665917,29000,1,334036550.1607914,1803299817.7807014,False,False,True,False
2013.0,236000000.0,0,368454183.26693225,100000,1,763160262.4179944,310777067.6221878,False,False,True,False
2021.0,315000000.0,0,368454183.26693225,360000,1,589529801.3245033,320071899.4420104,False,False,True,False
2022.0,495000000.0,0,890267510.9847506,1200,1,610670124.4813278,519081371.29090685,False,False,True,False
2023.0,445000000.0,1,890267510.9847506,7500,1,532458847.7366255,416067936.4236879,False,False,True,False
2016.0,410000000.0,0,595104831.3582498,85000,0,926278793.0301743,435224152.9785179,False,False,True,False
2022.0,595000000.0,1,1340081238.3129025,42000,1,532458847.7366255,623793944.4727734,False,False,True,False
2016.0,695000000.0,0,1340081238.3129025,93000,1,626013768.115942,666014672.1156163,True,False,False,False
2023.0,1450000000.0,0,890267510.9847506,12000,1,1492717647.0292268,1235119389.1990383,False,False,True,False
2021.0,2099000000.0,1,1340081238.3129025,20000,1,2751139100.616365,2092214088.3933547,False,False,True,False
2021.0,1768000000.0,0,890267510.9847506,38000,1,1675078982.597055,1788260323.6731477,False,False,True,False
2020.0,508000000.0,0,890267510.9847506,60000,1,602770814.6821845,534757116.4083542,False,False,True,False
2018.0,530000000.0,1,671747559.274756,57000,1,763160262.4179944,512168759.7336381,True,False,False,False
2017.0,455000000.0,1,671747559.274756,90000,1,763160262.4179944,512168759.7336381,True,False,False,False
2019.0,475000000.0,0,595104831.3582498,90000,1,626013768.115942,510499631.79437333,False,False,True,False
2016.0,1290000000.0,1,890267510.9847506,50000,1,2672617582.4175825,1741197639.027653,False,False,True,False
2018.0,640000000.0,0,595104831.3582498,80000,1,626013768.115942,722779272.863048,False,False,True,False
2017.0,2496000000.0,1,1340081238.3129025,36000,1,1613835535.561224,2162638811.383925,False,False,True,False
2019.0,825000000.0,1,1340081238.3129025,59000,1,610670124.4813278,868656296.2811185,False,False,True,False
2021.0,968000000.0,0,1340081238.3129025,38000,1,626013768.115942,1108082541.9967544,True,False,False,False
2017.0,1150000000.0,0,890267510.9847506,90000,1,1675078982.597055,1687034119.0801053,False,False,True,False
2017.0,295000000.0,0,368454183.26693225,27000,0,626013768.115942,286486324.13497156,False,False,True,False
2023.0,620000000.0,0,890267510.9847506,27000,1,602770814.6821845,594394350.3954284,False,False,True,False
2021.0,1100000000.0,0,1340081238.3129025,50000,1,626013768.115942,1108082541.9967544,True,False,False,False
2020.0,725000000.0,0,1340081238.3129025,61000,1,617414728.6821705,690428690.285842,False,False,True,False
2011.0,229000000.0,1,368454183.26693225,110000,1,602770814.6821845,255314522.67154494,False,False,True,False
2010.0,1280000000.0,1,1340081238.3129025,100000,1,2672617582.4175825,1814032406.360982,False,False,True,False
2020.0,935000000.0,1,1340081238.3129025,17000,1,763160262.4179944,1063755005.5050639,True,False,False,False
2021.0,1099000000.0,0,890267510.9847506,20000,1,1675078982.597055,1136885712.1530576,False,False,True,False
2021.0,795000000.0,0,1340081238.3129025,18000,1,617414728.6821705,796310492.4206764,False,False,True,False
2022.0,2390000000.0,1,890267510.9847506,16000,1,2672617582.4175825,1741197639.027653,False,False,True,False
2023.0,1165000000.0,0,1340081238.3129025,6000,1,626013768.115942,1085666326.053986,False,False,True,False
2022.0,745000000.0,1,1340081238.3129025,10000,1,926278793.0301743,706963506.2226453,False,False,True,False
2021.0,815000000.0,1,1340081238.3129025,45000,1,926278793.0301743,806403570.5321244,False,True,False,False
2019.0,750000000.0,0,890267510.9847506,19000,1,926278793.0301743,594589169.3884912,False,False,True,False
2022.0,4590000000.0,1,1340081238.3129025,30000,1,1675078982.597055,4233269375.3502436,False,False,True,False
2019.0,790000000.0,0,1340081238.3129025,36000,0,926278793.0301743,764717519.7455978,True,False,False,False
2021.0,400000000.0,1,890267510.9847506,80000,1,532458847.7366255,416067936.4236879,False,False,True,False
2022.0,3730000000.0,1,2074673501.665917,6000,1,3425014963.329059,3361968611.349215,False,False,True,False
2024.0,858000000.0,0,595104831.3582498,3000,1,626013768.115942,783812437.9794878,False,False,True,False
2021.0,4390000000.0,1,1340081238.3129025,60000,1,1492717647.0292268,4392902559.597682,False,False,True,False
2022.0,575000000.0,0,595104831.3582498,2900,1,602770814.6821845,571789643.3814949,False,False,True,False
2022.0,939000000.0,0,595104831.3582498,30000,1,777644893.7280196,925256348.8427523,False,False,True,False
2023.0,1360000000.0,1,890267510.9847506,6000,1,926278793.0301743,899489387.2816734,False,False,True,False
2020.0,590000000.0,0,595104831.3582498,63000,1,602770814.6821845,651340331.1196506,False,False,True,False
2022.0,1335000000.0,0,1088026584.8670757,25000,1,602770814.6821845,1332765678.9909487,True,False,False,False
2021.0,595000000.0,0,890267510.9847506,25000,1,589529801.3245033,585513130.7938042,False,False,True,False
2021.0,425000000.0,1,368454183.26693225,31000,1,617414728.6821705,453141038.62448865,False,False,True,False
2022.0,3399000000.0,1,1340081238.3129025,11000,1,1904885815.0643816,3495786271.1240935,False,False,True,False
2020.0,585000000.0,0,368454183.26693225,32000,1,617414728.6821705,623656713.5518138,False,False,True,False
2021.0,2678000000.0,1,1340081238.3129025,35000,1,3425014963.329059,1943088659.0166192,False,False,True,False
2016.0,395000000.0,1,671747559.274756,90000,1,617414728.6821705,416220751.1380244,True,False,False,False
2020.0,715000000.0,0,595104831.3582498,56000,1,626013768.115942,691879522.8508528,False,False,True,False
2020.0,496000000.0,1,1340081238.3129025,68000,1,926278793.0301743,539846835.5805945,False,False,True,False
2016.0,410000000.0,0,890267510.9847506,76000,1,617414728.6821705,439769444.41744375,False,False,True,False
2023.0,888000000.0,0,1340081238.3129025,15000,1,617414728.6821705,908370002.3941681,False,False,True,False
2019.0,755000000.0,1,1340081238.3129025,59000,1,610670124.4813278,783451469.9211923,False,False,True,False
2022.0,545000000.0,0,890267510.9847506,22000,1,617414728.6821705,551332580.9151117,False,False,True,False
2017.0,755000000.0,1,1340081238.3129025,100000,1,926278793.0301743,571361419.458396,False,False,True,False
2023.0,2599000000.0,0,1340081238.3129025,8800,1,1675078982.597055,1489662150.054333,False,False,True,False
2019.0,1989000000.0,1,1340081238.3129025,39000,1,1675078982.597055,1995904554.2145,False,False,True,False
2015.0,560000000.0,1,1340081238.3129025,102976,1,1675078982.597055,557949723.572986,False,False,True,False
2013.0,1679000000.0,1,890267510.9847506,50000,1,1160170809.1567013,1549973816.387277,False,False,True,False
2021.0,579000000.0,0,890267510.9847506,40000,1,589529801.3245033,585513130.7938042,False,False,True,False
2014.0,545000000.0,0,890267510.9847506,120000,1,1675078982.597055,991290370.3793765,False,False,True,False
2022.0,899000000.0,0,595104831.3582498,30000,1,777644893.7280196,925256348.8427523,False,False,True,False
2018.0,1060000000.0,0,890267510.9847506,58000,1,1675078982.597055,991290370.3793765,False,False,True,False
2020.0,525000000.0,0,890267510.9847506,50000,1,602770814.6821845,534757116.4083542,False,False,True,False
2022.0,510000000.0,0,595104831.3582498,48000,1,589529801.3245033,522303379.0049868,False,False,False,True
2015.0,425000000.0,0,1340081238.3129025,19000,1,602770814.6821845,404498255.9775622,False,False,True,False
2016.0,439000000.0,0,890267510.9847506,150000,1,617414728.6821705,433866136.8504226,False,False,True,False
2016.0,285000000.0,1,368454183.26693225,68000,1,626013768.115942,276798879.71420836,False,False,True,False
2015.0,3650000000.0,1,1340081238.3129025,54000,1,2751139100.616365,3043934222.113655,False,False,True,False
2020.0,4100000000.0,1,1340081238.3129025,79000,1,926278793.0301743,3928007735.9350433,False,False,True,False
2022.0,650000000.0,0,890267510.9847506,12000,1,626013768.115942,637170375.5585431,False,False,True,False
2016.0,296000000.0,1,890267510.9847506,72000,1,626013768.115942,329321670.3652206,False,False,True,False
2016.0,270000000.0,0,368454183.26693225,62000,1,602770814.6821845,279027274.4052058,False,False,True,False
2022.0,4579000000.0,1,890267510.9847506,4000,1,1675078982.597055,4555027981.84187,False,False,True,False
2020.0,325000000.0,0,368454183.26693225,38000,1,589529801.3245033,332107845.5876382,False,False,True,False
2021.0,1600000000.0,0,1340081238.3129025,19000,1,589529801.3245033,1527541456.1218686,False,False,True,False
2020.0,535000000.0,1,1340081238.3129025,22000,1,532458847.7366255,524694992.55919105,False,False,True,False
2018.0,450000000.0,0,595104831.3582498,86000,0,926278793.0301743,435224152.9785179,False,False,True,False
2022.0,1115000000.0,0,1340081238.3129025,26000,1,626013768.115942,1085666326.053986,False,False,True,False
2022.0,645000000.0,0,595104831.3582498,42000,0,926278793.0301743,668557007.782068,False,False,True,False
2021.0,749000000.0,1,1340081238.3129025,27000,1,926278793.0301743,771146526.9877937,False,False,True,False
2023.0,5150000000.0,1,1340081238.3129025,10000,1,926278793.0301743,4727615743.635823,False,False,True,False
2021.0,425000000.0,1,595104831.3582498,45000,1,468838998.9181681,441506292.808309,False,False,True,False
2021.0,708000000.0,0,595104831.3582498,15000,1,626013768.115942,750074310.1744068,False,False,True,False
2018.0,1140000000.0,0,1340081238.3129025,50000,1,1675078982.597055,1070840201.876616,False,False,True,False
2022.0,486000000.0,0,890267510.9847506,71000,1,626013768.115942,479677497.83701456,False,False,True,False
2017.0,1760000000.0,1,1340081238.3129025,126000,1,926278793.0301743,2117861598.9021633,False,False,True,False
2021.0,4590000000.0,1,1340081238.3129025,26000,1,926278793.0301743,4727615743.635823,False,False,True,False
2014.0,2850000000.0,1,1340081238.3129025,80000,1,2751139100.616365,3043934222.113655,False,False,True,False
2021.0,335000000.0,0,368454183.26693225,40000,1,589529801.3245033,320071899.4420104,False,False,True,False
2022.0,4400000000.0,1,1340081238.3129025,50000,1,2751139100.616365,1033213223.4985261,False,False,True,False
2023.0,558000000.0,0,890267510.9847506,23000,1,610670124.4813278,519081371.29090685,False,False,True,False
2009.0,465000000.0,1,595104831.3582498,112000,1,926278793.0301743,487916206.16101915,False,False,True,False
2020.0,1499000000.0,0,1340081238.3129025,14400,1,1675078982.597055,1686690252.6032028,False,False,True,False
2017.0,560000000.0,0,595104831.3582498,90400,1,926278793.0301743,506735351.33614963,False,False,True,False
2022.0,505000000.0,1,1340081238.3129025,42000,1,400571320.6346061,513017010.8920072,False,False,True,False
